Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","434","Libya","5112","Stocks","02151","Chickens","2021","2021","1000 Head","36155","E","Estimated value"
"QCL","Crops and livestock products","434","Libya","5111","Stocks","02123","Goats","2021","2021","Head","2636802","I","Imputed value"
"QCL","Crops and livestock products","434","Libya","5111","Stocks","02131","Horses","2021","2021","Head","45712","I","Imputed value"
"QCL","Crops and livestock products","434","Libya","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","434","Libya","5111","Stocks","02122","Sheep","2021","2021","Head","7378587","I","Imputed value"
"QCL","Crops and livestock products","440","Lithuania","5114","Stocks","02196","Bees","2021","2021","No","209188","A","Official figure"
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02112","Buffalo","2021","2021","Head","0","A","Official figure"
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02111","Cattle","2021","2021","Head","628700","A","Official figure"
"QCL","Crops and livestock products","440","Lithuania","5112","Stocks","02151","Chickens","2021","2021","1000 Head","8124","A","Official figure"
"QCL","Crops and livestock products","440","Lithuania","5112","Stocks","02154","Ducks","2021","2021","1000 Head","15","A","Official figure"
"QCL","Crops and livestock products","440","Lithuania","5112","Stocks","02153","Geese","2021","2021","1000 Head","9","A","Official figure"
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02123","Goats","2021","2021","Head","14700","A","Official figure"
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02131","Horses","2021","2021","Head","12809","A","Official figure"
"QCL","Crops and livestock products","440","Lithuania","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 Head","62","A","Official figure"
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02122","Sheep","2021","2021","Head","136900","A","Official figure"
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02140","Swine / pigs","2021","2021","Head","573800","A","Official figure"
"QCL","Crops and livestock products","440","Lithuania","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","209","A","Official figure"
"QCL","Crops and livestock products","442","Luxembourg","5114","Stocks","02196","Bees","2021","2021","No","3000","A","Official figure"
"QCL","Crops and livestock products","442","Luxembourg","5111","Stocks","02112","Buffalo","2021","2021","Head","0","A","Official figure"
"QCL","Crops and livestock products","442","Luxembourg","5111","Stocks","02111","Cattle","2021","2021","Head","187200","A","Official figure"
"QCL","Crops and livestock products","442","Luxembourg","5112","Stocks","02151","Chickens","2021","2021","1000 Head","171","A","Official figure"
"QCL","Crops and livestock products","442","Luxembourg","5111","Stocks","02131","Horses","2021","2021","Head","4254","A","Official figure"
"QCL","Crops and livestock products","442","Luxembourg","5111","Stocks","02122","Sheep","2021","2021","Head","9956","A","Official figure"
"QCL","Crops and livestock products","442","Luxembourg","5111","Stocks","02140","Swine / pigs","2021","2021","Head","78330","A","Official figure"
"QCL","Crops and livestock products","450","Madagascar","5111","Stocks","02132","Asses","2021","2021","Head","160","I","Imputed value"
"QCL","Crops and livestock products","450","Madagascar","5114","Stocks","02196","Bees","2021","2021","No","135722","I","Imputed value"
"QCL","Crops and livestock products","450","Madagascar","5111","Stocks","02111","Cattle","2021","2021","Head","8838476","E","Estimated value"
"QCL","Crops and livestock products","450","Madagascar","5112","Stocks","02151","Chickens","2021","2021","1000 Head","42735","I","Imputed value"
"QCL","Crops and livestock products","450","Madagascar","5112","Stocks","02154","Ducks","2021","2021","1000 Head","4599","E","Estimated value"
"QCL","Crops and livestock products","450","Madagascar","5112","Stocks","02153","Geese","2021","2021","1000 Head","3010","I","Imputed value"
"QCL","Crops and livestock products","450","Madagascar","5111","Stocks","02123","Goats","2021","2021","Head","1498079","I","Imputed value"
"QCL","Crops and livestock products","450","Madagascar","5111","Stocks","02131","Horses","2021","2021","Head","514","E","Estimated value"
"QCL","Crops and livestock products","450","Madagascar","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 Head","127","E","Estimated value"
"QCL","Crops and livestock products","450","Madagascar","5111","Stocks","02122","Sheep","2021","2021","Head","852075","I","Imputed value"
"QCL","Crops and livestock products","450","Madagascar","5111","Stocks","02140","Swine / pigs","2021","2021","Head","1249339","I","Imputed value"
"QCL","Crops and livestock products","450","Madagascar","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","2373","E","Estimated value"
"QCL","Crops and livestock products","454","Malawi","5111","Stocks","02132","Asses","2021","2021","Head","9521","I","Imputed value"
"QCL","Crops and livestock products","454","Malawi","5111","Stocks","02111","Cattle","2021","2021","Head","2036980","I","Imputed value"
"QCL","Crops and livestock products","454","Malawi","5112","Stocks","02151","Chickens","2021","2021","1000 Head","19232","E","Estimated value"
"QCL","Crops and livestock products","454","Malawi","5111","Stocks","02123","Goats","2021","2021","Head","11594697","I","Imputed value"
"QCL","Crops and livestock products","454","Malawi","5111","Stocks","02131","Horses","2021","2021","Head","554","I","Imputed value"
"QCL","Crops and livestock products","454","Malawi","5111","Stocks","02122","Sheep","2021","2021","Head","363035","I","Imputed value"
"QCL","Crops and livestock products","454","Malawi","5111","Stocks","02140","Swine / pigs","2021","2021","Head","7009133","I","Imputed value"
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02112","Buffalo","2021","2021","Head","63586","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02111","Cattle","2021","2021","Head","701117","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5112","Stocks","02151","Chickens","2021","2021","1000 Head","302779","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5112","Stocks","02154","Ducks","2021","2021","1000 Head","9679","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02123","Goats","2021","2021","Head","328944","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02131","Horses","2021","2021","Head","4083","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02122","Sheep","2021","2021","Head","124223","A","Official figure"
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02140","Swine / pigs","2021","2021","Head","1857839","A","Official figure"
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02132","Asses","2021","2021","Head","1190567","A","Official figure"
"QCL","Crops and livestock products","466","Mali","5114","Stocks","02196","Bees","2021","2021","No","38183","I","Imputed value"
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02121.01","Camels","2021","2021","Head","1291233","A","Official figure"
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02111","Cattle","2021","2021","Head","12848696","A","Official figure"
"QCL","Crops and livestock products","466","Mali","5112","Stocks","02151","Chickens","2021","2021","1000 Head","54703","A","Official figure"
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02123","Goats","2021","2021","Head","29201079","A","Official figure"
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02131","Horses","2021","2021","Head","607786","A","Official figure"
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02122","Sheep","2021","2021","Head","21149809","A","Official figure"
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02140","Swine / pigs","2021","2021","Head","88262","A","Official figure"
"QCL","Crops and livestock products","470","Malta","5111","Stocks","02112","Buffalo","2021","2021","Head","0","A","Official figure"
"QCL","Crops and livestock products","470","Malta","5111","Stocks","02111","Cattle","2021","2021","Head","14020","A","Official figure"
"QCL","Crops and livestock products","470","Malta","5112","Stocks","02154","Ducks","2021","2021","1000 Head","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","470","Malta","5111","Stocks","02123","Goats","2021","2021","Head","5640","A","Official figure"
"QCL","Crops and livestock products","470","Malta","5111","Stocks","02122","Sheep","2021","2021","Head","12730","A","Official figure"
"QCL","Crops and livestock products","470","Malta","5111","Stocks","02140","Swine / pigs","2021","2021","Head","40050","A","Official figure"
"QCL","Crops and livestock products","478","Mauritania","5111","Stocks","02132","Asses","2021","2021","Head","333721","E","Estimated value"
"QCL","Crops and livestock products","478","Mauritania","5111","Stocks","02121.01","Camels","2021","2021","Head","1503895","E","Estimated value"
"QCL","Crops and livestock products","478","Mauritania","5111","Stocks","02111","Cattle","2021","2021","Head","1943940","E","Estimated value"
"QCL","Crops and livestock products","478","Mauritania","5112","Stocks","02151","Chickens","2021","2021","1000 Head","4773","I","Imputed value"
"QCL","Crops and livestock products","478","Mauritania","5111","Stocks","02123","Goats","2021","2021","Head","7476445","E","Estimated value"
"QCL","Crops and livestock products","478","Mauritania","5111","Stocks","02131","Horses","2021","2021","Head","66383","I","Imputed value"
"QCL","Crops and livestock products","478","Mauritania","5111","Stocks","02122","Sheep","2021","2021","Head","11010069","E","Estimated value"
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02132","Asses","2021","2021","Head","60","I","Imputed value"
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02112","Buffalo","2021","2021","Head","25","I","Imputed value"
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02111","Cattle","2021","2021","Head","4569","I","Imputed value"
"QCL","Crops and livestock products","480","Mauritius","5112","Stocks","02151","Chickens","2021","2021","1000 Head","16547","I","Imputed value"
"QCL","Crops and livestock products","480","Mauritius","5112","Stocks","02154","Ducks","2021","2021","1000 Head","41","E","Estimated value"
"QCL","Crops and livestock products","480","Mauritius","5112","Stocks","02153","Geese","2021","2021","1000 Head","21","E","Estimated value"
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02123","Goats","2021","2021","Head","25172","I","Imputed value"
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02131","Horses","2021","2021","Head","150","I","Imputed value"
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","20","I","Imputed value"
"QCL","Crops and livestock products","480","Mauritius","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 Head","5","I","Imputed value"
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02122","Sheep","2021","2021","Head","4719","I","Imputed value"
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02140","Swine / pigs","2021","2021","Head","20375","I","Imputed value"
"QCL","Crops and livestock products","480","Mauritius","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","2","I","Imputed value"
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02132","Asses","2021","2021","Head","3288681","I","Imputed value"
"QCL","Crops and livestock products","484","Mexico","5114","Stocks","02196","Bees","2021","2021","No","2226049","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02111","Cattle","2021","2021","Head","35998615","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5112","Stocks","02151","Chickens","2021","2021","1000 Head","604682","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02123","Goats","2021","2021","Head","8786027","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02131","Horses","2021","2021","Head","6404455","I","Imputed value"
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","3289771","I","Imputed value"
"QCL","Crops and livestock products","484","Mexico","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 Head","1410","I","Imputed value"
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02122","Sheep","2021","2021","Head","8766678","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02140","Swine / pigs","2021","2021","Head","18928554","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","3799","A","Official figure"
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5111","Stocks","02112","Buffalo","2021","2021","Head","177","I","Imputed value"
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5111","Stocks","02111","Cattle","2021","2021","Head","18408","E","Estimated value"
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5112","Stocks","02151","Chickens","2021","2021","1000 Head","191","I","Imputed value"
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5111","Stocks","02123","Goats","2021","2021","Head","4801","E","Estimated value"
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5111","Stocks","02140","Swine / pigs","2021","2021","Head","38369","E","Estimated value"
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02132","Asses","2021","2021","Head","25","A","Official figure"
"QCL","Crops and livestock products","496","Mongolia","5114","Stocks","02196","Bees","2021","2021","No","13376","A","Official figure"
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02121.01","Camels","2021","2021","Head","454038","A","Official figure"
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02111","Cattle","2021","2021","Head","5022225","A","Official figure"
"QCL","Crops and livestock products","496","Mongolia","5112","Stocks","02151","Chickens","2021","2021","1000 Head","1150","A","Official figure"
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02123","Goats","2021","2021","Head","26456089","A","Official figure"
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02131","Horses","2021","2021","Head","4324444","A","Official figure"
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02122","Sheep","2021","2021","Head","31086963","A","Official figure"
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02140","Swine / pigs","2021","2021","Head","30577","A","Official figure"
"QCL","Crops and livestock products","499","Montenegro","5114","Stocks","02196","Bees","2021","2021","No","71927","I","Imputed value"
"QCL","Crops and livestock products","499","Montenegro","5111","Stocks","02111","Cattle","2021","2021","Head","75912","I","Imputed value"
"QCL","Crops and livestock products","499","Montenegro","5112","Stocks","02151","Chickens","2021","2021","1000 Head","609","I","Imputed value"
"QCL","Crops and livestock products","499","Montenegro","5111","Stocks","02123","Goats","2021","2021","Head","28539","E","Estimated value"
"QCL","Crops and livestock products","499","Montenegro","5111","Stocks","02131","Horses","2021","2021","Head","3772","I","Imputed value"
"QCL","Crops and livestock products","499","Montenegro","5111","Stocks","02122","Sheep","2021","2021","Head","181909","E","Estimated value"
"QCL","Crops and livestock products","499","Montenegro","5111","Stocks","02140","Swine / pigs","2021","2021","Head","24182","E","Estimated value"
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02132","Asses","2021","2021","Head","925000","A","Official figure"
"QCL","Crops and livestock products","504","Morocco","5114","Stocks","02196","Bees","2021","2021","No","396361","I","Imputed value"
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02121.01","Camels","2021","2021","Head","62413","I","Imputed value"
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02111","Cattle","2021","2021","Head","3178876","A","Official figure"
"QCL","Crops and livestock products","504","Morocco","5112","Stocks","02151","Chickens","2021","2021","1000 Head","217462","I","Imputed value"
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02123","Goats","2021","2021","Head","6207391","A","Official figure"
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02131","Horses","2021","2021","Head","190000","A","Official figure"
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","387000","A","Official figure"
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02122","Sheep","2021","2021","Head","22726481","A","Official figure"
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02140","Swine / pigs","2021","2021","Head","7959","I","Imputed value"
"QCL","Crops and livestock products","504","Morocco","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","12788","I","Imputed value"
"QCL","Crops and livestock products","508","Mozambique","5111","Stocks","02132","Asses","2021","2021","Head","51350","I","Imputed value"
"QCL","Crops and livestock products","508","Mozambique","5114","Stocks","02196","Bees","2021","2021","No","47204","E","Estimated value"
"QCL","Crops and livestock products","508","Mozambique","5111","Stocks","02111","Cattle","2021","2021","Head","2219635","A","Official figure"
"QCL","Crops and livestock products","508","Mozambique","5112","Stocks","02151","Chickens","2021","2021","1000 Head","20981","I","Imputed value"
"QCL","Crops and livestock products","508","Mozambique","5112","Stocks","02154","Ducks","2021","2021","1000 Head","2557","E","Estimated value"
"QCL","Crops and livestock products","508","Mozambique","5112","Stocks","02153","Geese","2021","2021","1000 Head","16329","I","Imputed value"
"QCL","Crops and livestock products","508","Mozambique","5111","Stocks","02123","Goats","2021","2021","Head","3862895","I","Imputed value"
"QCL","Crops and livestock products","508","Mozambique","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 Head","126","E","Estimated value"
"QCL","Crops and livestock products","508","Mozambique","5111","Stocks","02122","Sheep","2021","2021","Head","229514","I","Imputed value"
"QCL","Crops and livestock products","508","Mozambique","5111","Stocks","02140","Swine / pigs","2021","2021","Head","1681933","E","Estimated value"
"QCL","Crops and livestock products","508","Mozambique","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","118","I","Imputed value"
"QCL","Crops and livestock products","104","Myanmar","5114","Stocks","02196","Bees","2021","2021","No","66248","E","Estimated value"
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02112","Buffalo","2021","2021","Head","1980000","E","Estimated value"
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02111","Cattle","2021","2021","Head","10300000","E","Estimated value"
"QCL","Crops and livestock products","104","Myanmar","5112","Stocks","02151","Chickens","2021","2021","1000 Head","98000","E","Estimated value"
"QCL","Crops and livestock products","104","Myanmar","5112","Stocks","02154","Ducks","2021","2021","1000 Head","8700","E","Estimated value"
"QCL","Crops and livestock products","104","Myanmar","5112","Stocks","02153","Geese","2021","2021","1000 Head","4700","E","Estimated value"
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02123","Goats","2021","2021","Head","2145000","E","Estimated value"
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02131","Horses","2021","2021","Head","102754","I","Imputed value"
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","1041","I","Imputed value"
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02122","Sheep","2021","2021","Head","440000","E","Estimated value"
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02140","Swine / pigs","2021","2021","Head","6780000","E","Estimated value"
"QCL","Crops and livestock products","104","Myanmar","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","3","I","Imputed value"
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02132","Asses","2021","2021","Head","155780","I","Imputed value"
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02121.01","Camels","2021","2021","Head","94","I","Imputed value"
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02111","Cattle","2021","2021","Head","2950546","E","Estimated value"
"QCL","Crops and livestock products","516","Namibia","5112","Stocks","02151","Chickens","2021","2021","1000 Head","4302","E","Estimated value"
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02123","Goats","2021","2021","Head","1868905","I","Imputed value"
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02131","Horses","2021","2021","Head","42868","I","Imputed value"
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","6787","I","Imputed value"
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02122","Sheep","2021","2021","Head","1439601","E","Estimated value"
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02140","Swine / pigs","2021","2021","Head","100049","E","Estimated value"
"QCL","Crops and livestock products","520","Nauru","5112","Stocks","02151","Chickens","2021","2021","1000 Head","5","I","Imputed value"
"QCL","Crops and livestock products","520","Nauru","5111","Stocks","02140","Swine / pigs","2021","2021","Head","3030","I","Imputed value"
"QCL","Crops and livestock products","524","Nepal","5111","Stocks","02112","Buffalo","2021","2021","Head","5159931","A","Official figure"
"QCL","Crops and livestock products","524","Nepal","5111","Stocks","02111","Cattle","2021","2021","Head","7466841","A","Official figure"
"QCL","Crops and livestock products","524","Nepal","5112","Stocks","02151","Chickens","2021","2021","1000 Head","73418","A","Official figure"
"QCL","Crops and livestock products","524","Nepal","5112","Stocks","02154","Ducks","2021","2021","1000 Head","432","A","Official figure"
"QCL","Crops and livestock products","524","Nepal","5111","Stocks","02123","Goats","2021","2021","Head","13442614","A","Official figure"
"QCL","Crops and livestock products","524","Nepal","5111","Stocks","02122","Sheep","2021","2021","Head","793725","A","Official figure"
"QCL","Crops and livestock products","524","Nepal","5111","Stocks","02140","Swine / pigs","2021","2021","Head","1588838","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands","5111","Stocks","02111","Cattle","2021","2021","Head","3705000","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands","5112","Stocks","02151","Chickens","2021","2021","1000 Head","99887","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands","5112","Stocks","02154","Ducks","2021","2021","1000 Head","632","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands","5111","Stocks","02123","Goats","2021","2021","Head","575000","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands","5111","Stocks","02131","Horses","2021","2021","Head","97602","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 Head","321","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands","5111","Stocks","02122","Sheep","2021","2021","Head","729000","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands","5111","Stocks","02140","Swine / pigs","2021","2021","Head","10872000","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","604","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5114","Stocks","02196","Bees","2021","2021","No","11609","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02111","Cattle","2021","2021","Head","82015","I","Imputed value"
"QCL","Crops and livestock products","540","New Caledonia","5112","Stocks","02151","Chickens","2021","2021","1000 Head","534","E","Estimated value"
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02123","Goats","2021","2021","Head","1851","I","Imputed value"
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02131","Horses","2021","2021","Head","10761","I","Imputed value"
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02122","Sheep","2021","2021","Head","2211","I","Imputed value"
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02140","Swine / pigs","2021","2021","Head","37451","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5114","Stocks","02196","Bees","2021","2021","No","806140","A","Official figure"
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02111","Cattle","2021","2021","Head","10150246","A","Official figure"
"QCL","Crops and livestock products","554","New Zealand","5112","Stocks","02151","Chickens","2021","2021","1000 Head","25675","A","Official figure"
"QCL","Crops and livestock products","554","New Zealand","5112","Stocks","02154","Ducks","2021","2021","1000 Head","184","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5112","Stocks","02153","Geese","2021","2021","1000 Head","85","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02123","Goats","2021","2021","Head","116666","A","Official figure"
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02131","Horses","2021","2021","Head","40276","A","Official figure"
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02122","Sheep","2021","2021","Head","25732889","A","Official figure"
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02140","Swine / pigs","2021","2021","Head","248717","A","Official figure"
"QCL","Crops and livestock products","554","New Zealand","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","77","I","Imputed value"
"QCL","Crops and livestock products","558","Nicaragua","5111","Stocks","02132","Asses","2021","2021","Head","9098","I","Imputed value"
"QCL","Crops and livestock products","558","Nicaragua","5111","Stocks","02111","Cattle","2021","2021","Head","5656625","I","Imputed value"
"QCL","Crops and livestock products","558","Nicaragua","5112","Stocks","02151","Chickens","2021","2021","1000 Head","25855","I","Imputed value"
"QCL","Crops and livestock products","558","Nicaragua","5111","Stocks","02123","Goats","2021","2021","Head","7874","E","Estimated value"
"QCL","Crops and livestock products","558","Nicaragua","5111","Stocks","02131","Horses","2021","2021","Head","269111","I","Imputed value"
"QCL","Crops and livestock products","558","Nicaragua","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","48350","I","Imputed value"
"QCL","Crops and livestock products","558","Nicaragua","5111","Stocks","02122","Sheep","2021","2021","Head","6688","I","Imputed value"
"QCL","Crops and livestock products","558","Nicaragua","5111","Stocks","02140","Swine / pigs","2021","2021","Head","559481","I","Imputed value"
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02132","Asses","2021","2021","Head","1988893","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02121.01","Camels","2021","2021","Head","1882961","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02111","Cattle","2021","2021","Head","17107271","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5112","Stocks","02151","Chickens","2021","2021","1000 Head","20836","I","Imputed value"
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02123","Goats","2021","2021","Head","19585749","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02131","Horses","2021","2021","Head","260861","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02122","Sheep","2021","2021","Head","14132592","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02140","Swine / pigs","2021","2021","Head","43852","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02132","Asses","2021","2021","Head","1369121","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5114","Stocks","02196","Bees","2021","2021","No","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02121.01","Camels","2021","2021","Head","293915","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02111","Cattle","2021","2021","Head","21162929","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5112","Stocks","02151","Chickens","2021","2021","1000 Head","168564","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02123","Goats","2021","2021","Head","76292153","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02131","Horses","2021","2021","Head","107357","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 Head","4939","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02122","Sheep","2021","2021","Head","48637013","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02140","Swine / pigs","2021","2021","Head","8092066","I","Imputed value"
"QCL","Crops and livestock products","570","Niue","5114","Stocks","02196","Bees","2021","2021","No","823","I","Imputed value"
"QCL","Crops and livestock products","570","Niue","5111","Stocks","02111","Cattle","2021","2021","Head","113","I","Imputed value"
"QCL","Crops and livestock products","570","Niue","5112","Stocks","02151","Chickens","2021","2021","1000 Head","19","E","Estimated value"
"QCL","Crops and livestock products","570","Niue","5111","Stocks","02140","Swine / pigs","2021","2021","Head","2280","E","Estimated value"
"QCL","Crops and livestock products","807","North Macedonia","5114","Stocks","02196","Bees","2021","2021","No","312623","A","Official figure"
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02112","Buffalo","2021","2021","Head","641","I","Imputed value"
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02111","Cattle","2021","2021","Head","177622","A","Official figure"
"QCL","Crops and livestock products","807","North Macedonia","5112","Stocks","02151","Chickens","2021","2021","1000 Head","1484","A","Official figure"
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02123","Goats","2021","2021","Head","75753","A","Official figure"
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02131","Horses","2021","2021","Head","11140","A","Official figure"
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02122","Sheep","2021","2021","Head","633281","A","Official figure"
